ExpID,TopK,Diversity(clsuterSrecall),Diversity(greedySrecall),Diversity(srecall),Relevance(clsuterNrelevance),Relevance(greedyNrelevance),Relevance(relevance),Time(greedyTime)
390,18,0.3333333333333333,0.3888888888888889,0.16666666666666674,0.26299694189602446,0.9981651376146791,2.7953488372093034,73895.0
391,19,0.6111111111111112,0.3888888888888889,-0.3636363636363637,0.3054906542056075,0.9964953271028039,2.2619502868068837,82618.0
392,20,0.3888888888888889,0.3888888888888889,0.0,0.284675615212528,0.9988814317673378,2.508840864440078,82618.0
393,21,0.3888888888888889,0.4444444444444444,0.14285714285714277,0.4675254965110037,0.9994632313472892,1.137772675086108,78000.0
394,22,0.3888888888888889,0.4444444444444444,0.14285714285714277,0.4223025296850801,1.0,1.367970660146699,76974.0
395,23,0.4444444444444444,0.4444444444444444,0.0,0.3930174563591023,1.0,1.544416243654822,80565.0
396,24,0.4444444444444444,0.5,0.12500000000000006,0.5159883720930234,0.9975775193798451,0.933333333333333,82105.0
397,25,0.5555555555555556,0.5,-0.10000000000000003,0.417649834827749,0.9957527135441248,1.3841807909604522,87750.0
398,26,0.5,0.5,0.0,0.4089236430542778,0.9889604415823368,1.4184476940382456,91855.0
399,27,0.3333333333333333,0.5,0.5000000000000001,0.43806104129263923,0.9874326750448834,1.2540983606557374,93394.0
400,28,0.4444444444444444,0.5,0.12500000000000006,0.35801928133216476,0.9899211218229624,1.76499388004896,110328.0
401,29,0.5555555555555556,0.5,-0.10000000000000003,0.3270467209601372,0.9918559794256323,2.0327653997378765,111356.0
402,30,0.6111111111111112,0.5555555555555556,-0.09090909090909094,0.4427192614351658,0.9941250524548889,1.2454976303317535,103145.0
403,31,0.5,0.5555555555555556,0.11111111111111116,0.36580353473078514,0.9958898479243733,1.722471910112359,100065.0
404,32,0.6111111111111112,0.5555555555555556,-0.09090909090909094,0.4311039484286867,0.9963738920225625,1.3112149532710273,118540.0
405,33,0.6111111111111112,0.6111111111111112,0.0,0.39185448793989724,0.9972321075523926,1.5449041372351167,117000.0
406,34,0.5555555555555556,0.6666666666666666,0.19999999999999987,0.5120341614906834,0.9972826086956524,0.9476876421531463,112895.0
407,35,0.5,0.7222222222222222,0.4444444444444444,0.5118230358504959,0.9977116704805494,0.9493293591654247,108276.0
408,36,0.6666666666666666,0.7777777777777778,0.16666666666666674,0.41919760029996256,0.9943757030371205,1.372093023255814,162157.0
409,37,0.8333333333333334,0.7777777777777778,-0.0666666666666667,0.47768351161932876,0.9952047215049799,1.0833976833976833,120079.0
410,38,0.6111111111111112,0.7777777777777778,0.27272727272727265,0.5143479840174355,0.9963675989829278,0.9371468926553674,125723.0
411,39,0.6111111111111112,0.7777777777777778,0.27272727272727265,0.493734335839599,0.9960615825277481,1.0174039158810735,120079.0
412,40,0.6666666666666666,0.7777777777777778,0.16666666666666674,0.4579802259887006,0.9978813559322035,1.17887432536623,124185.0
413,41,0.6666666666666666,0.7777777777777778,0.16666666666666674,0.6210379658655519,0.9989550679205852,0.6085249579360632,122131.0
414,42,0.6666666666666666,0.7777777777777778,0.16666666666666674,0.5221725678927467,0.9993124785149539,0.9137590520079003,124184.0
